,Unnamed: 0,Unnamed: 0.1,ZONA,MUNI_DOM,CO_DOM_X,CO_DOM_Y,ID_DOM,F_DOM,FE_DOM,DOM,CD_ENTRE,DATA,TIPO_DOM,AGUA,RUA_PAVI,NO_MORAD,TOT_FAM,ID_FAM,F_FAM,FE_FAM,FAMILIA,NO_MORAF,CONDMORA,QT_BANHO,QT_EMPRE,QT_AUTO,QT_MICRO,QT_LAVALOU,QT_GEL1,QT_GEL2,QT_FREEZ,QT_MLAVA,QT_DVD,QT_MICROON,QT_MOTO,QT_SECAROU,QT_BICICLE,NAO_DCL_IT,CRITERIOBR,PONTO_BR,ANO_AUTO1,ANO_AUTO2,ANO_AUTO3,RENDA_FA,CD_RENFA,ID_PESS,F_PESS,FE_PESS,PESSOA,SIT_FAM,IDADE,SEXO,ESTUDA,GRAU_INS,CD_ATIVI,CO_REN_I,VL_REN_I,ZONA_ESC,MUNIESC,CO_ESC_X,CO_ESC_Y,TIPO_ESC,ZONATRA1,MUNITRA1,CO_TR1_X,CO_TR1_Y,TRAB1_RE,TRABEXT1,OCUP1,SETOR1,VINC1,ZONATRA2,MUNITRA2,CO_TR2_X,CO_TR2_Y,TRAB2_RE,TRABEXT2,OCUP2,SETOR2,VINC2,N_VIAG,FE_VIA,DIASEMANA,TOT_VIAG,ZONA_O,MUNI_O,NOME_O,CO_O_X,CO_O_Y,ZONA_D,MUNI_D,NOME_D,CO_D_X,CO_D_Y,ZONA_T1,MUNI_T1,CO_T1_X,CO_T1_Y,ZONA_T2,MUNI_T2,CO_T2_X,CO_T2_Y,ZONA_T3,MUNI_T3,CO_T3_X,CO_T3_Y,MOTIVO_O,MOTIVO_D,SERVIR_O,SERVIR_D,MODO1,MODO2,MODO3,MODO4,HORA_SAIDA,ANDA_O,HORA_CHEG,ANDA_D,DURACAO,MODOPRIN,TIPVG,PAG_VIAG,TP_ESAUTO,VL_EST,PE_BICI,VIA_BICI,TP_ESTBICI,ID_ORDEM,orig_lat,orig_lon,dest_lat,dest_lon
1075,1075,140023,397,18,-23.472642797853503,-46.34393576269081,3970093,1,424.416667,93,1,24/03/2018,1,1,1,4,1,39700931,1,424.416667,1,4,2,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,5,18,0,0,0,1872.44,3,3970093101,1,459.97212300000007,1,1,56,1,1,2,1,3,0.0,0,0,0.0,0.0,0,397,18,-23.458242531349768,-46.3307700490613,2,2,8,3,1,0,0,0.0,0.0,0,0,0,0,0,1,756.008363,5,2,397,18,Quinta da Boa Vista,-23.472642797853503,-46.34393576269081,397,18,Quinta da Boa Vista,-23.458242531349768,-46.3307700490613,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,1,2,2,15,0,0,0,06:30:00,2,06:45:00,2,900,15,4,0,0,0.0,1,1,3,140024,-23.472642797853503,-46.34393576269081,-23.458242531349768,-46.3307700490613
1076,1076,140024,397,18,-23.472642797853503,-46.34393576269081,3970093,0,424.416667,93,1,24/03/2018,1,1,1,4,1,39700931,0,424.416667,1,4,2,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,5,18,0,0,0,1872.44,3,3970093101,0,459.97212300000007,1,1,56,1,1,2,1,3,0.0,0,0,0.0,0.0,0,397,18,-23.458242531349768,-46.3307700490613,2,2,8,3,1,0,0,0.0,0.0,0,0,0,0,0,2,756.008363,5,2,397,18,Quinta da Boa Vista,-23.458242531349768,-46.3307700490613,397,18,Quinta da Boa Vista,-23.472642797853503,-46.34393576269081,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,8,2,2,15,0,0,0,16:00:00,2,16:20:00,2,1200,15,4,0,0,0.0,1,1,3,140025,-23.458242531349768,-46.3307700490613,-23.472642797853503,-46.34393576269081
1077,1077,140191,397,18,-23.45544873160075,-46.32051231105638,3970418,0,162.028169,418,1,3/05/2018,1,1,1,4,1,39704181,0,162.028169,1,4,2,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,4,23,2011,0,0,2452.84,3,3970418104,1,236.581508,4,3,20,1,1,3,1,3,0.0,0,0,0.0,0.0,0,387,1,-23.413341562175283,-46.34314029768433,2,2,11,3,1,0,0,0.0,0.0,0,0,0,0,0,1,388.844433,3,2,397,18,Quinta da Boa Vista,-23.45544873160075,-46.32051231105638,387,1,Arujá,-23.413341562175283,-46.34314029768433,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,1,2,2,15,0,0,0,05:20:00,1,06:00:00,1,2400,15,4,0,0,0.0,1,2,1,140192,-23.45544873160075,-46.32051231105638,-23.413341562175283,-46.34314029768433
1078,1078,140192,397,18,-23.45544873160075,-46.32051231105638,3970418,0,162.028169,418,1,3/05/2018,1,1,1,4,1,39704181,0,162.028169,1,4,2,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,4,23,2011,0,0,2452.84,3,3970418104,0,236.581508,4,3,20,1,1,3,1,3,0.0,0,0,0.0,0.0,0,387,1,-23.413341562175283,-46.34314029768433,2,2,11,3,1,0,0,0.0,0.0,0,0,0,0,0,2,388.844433,3,2,387,1,Arujá,-23.413341562175283,-46.34314029768433,397,18,Quinta da Boa Vista,-23.45544873160075,-46.32051231105638,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,8,2,2,15,0,0,0,14:00:00,1,14:20:00,1,1200,15,4,0,0,0.0,1,2,3,140193,-23.413341562175283,-46.34314029768433,-23.45544873160075,-46.32051231105638
1079,1079,140285,397,18,-23.464579915576127,-46.331068542960274,3972462,0,424.416667,2462,1,21/04/2018,1,1,1,2,1,39724621,0,424.416667,1,2,2,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,4,24,1992,0,0,2588.93,3,3972462102,1,459.97212300000007,2,4,40,1,1,2,1,3,0.0,0,0,0.0,0.0,0,399,18,-23.460320035427426,-46.302919874208975,2,2,11,4,1,0,0,0.0,0.0,0,0,0,0,0,1,756.008363,5,2,397,18,Quinta da Boa Vista,-23.464579915576127,-46.331068542960274,399,18,Pinheirinho,-23.460320035427426,-46.302919874208975,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,3,2,2,15,0,0,0,07:00:00,1,07:30:00,1,1800,15,4,0,0,0.0,4,2,3,140286,-23.464579915576127,-46.331068542960274,-23.460320035427426,-46.302919874208975
1080,1080,140286,397,18,-23.464579915576127,-46.331068542960274,3972462,0,424.416667,2462,1,21/04/2018,1,1,1,2,1,39724621,0,424.416667,1,2,2,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,4,24,1992,0,0,2588.93,3,3972462102,0,459.97212300000007,2,4,40,1,1,2,1,3,0.0,0,0,0.0,0.0,0,399,18,-23.460320035427426,-46.302919874208975,2,2,11,4,1,0,0,0.0,0.0,0,0,0,0,0,2,756.008363,5,2,399,18,Pinheirinho,-23.460320035427426,-46.302919874208975,397,18,Quinta da Boa Vista,-23.464579915576127,-46.331068542960274,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,3,8,2,2,15,0,0,0,17:30:00,1,18:00:00,1,1800,15,4,0,0,0.0,4,2,3,140287,-23.460320035427426,-46.302919874208975,-23.464579915576127,-46.331068542960274
1081,1081,140441,398,18,-23.461098986939586,-46.38238962513972,3980045,1,291.450028,45,1,25/03/2018,1,1,1,4,1,39800451,1,291.450028,1,4,2,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,4,26,2015,0,0,2884.19,3,3980045101,1,339.152767,1,1,42,1,1,4,1,1,1000.0,0,0,0.0,0.0,0,377,15,-23.4637183210627,-46.40459044564403,2,2,6,4,1,0,0,0.0,0.0,0,0,0,0,0,1,557.4301469999998,6,2,398,18,Bonsucesso,-23.461098986939586,-46.38238962513972,377,15,Água Chata,-23.4637183210627,-46.40459044564403,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,2,2,2,15,0,0,0,07:45:00,1,08:00:00,1,900,15,4,0,0,0.0,1,2,3,140442,-23.461098986939586,-46.38238962513972,-23.4637183210627,-46.40459044564403
1082,1082,140442,398,18,-23.461098986939586,-46.38238962513972,3980045,0,291.450028,45,1,25/03/2018,1,1,1,4,1,39800451,0,291.450028,1,4,2,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,4,26,2015,0,0,2884.19,3,3980045101,0,339.152767,1,1,42,1,1,4,1,1,1000.0,0,0,0.0,0.0,0,377,15,-23.4637183210627,-46.40459044564403,2,2,6,4,1,0,0,0.0,0.0,0,0,0,0,0,2,557.4301469999998,6,2,377,15,Água Chata,-23.4637183210627,-46.40459044564403,398,18,Bonsucesso,-23.461098986939586,-46.38238962513972,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,8,2,2,15,0,0,0,18:00:00,1,18:15:00,1,900,15,4,0,0,0.0,1,2,3,140443,-23.4637183210627,-46.40459044564403,-23.461098986939586,-46.38238962513972
1083,1083,140703,398,18,-23.444394040964628,-46.380052530935316,3980435,1,291.450028,435,1,22/04/2018,1,1,1,3,1,39804351,1,291.450028,1,3,2,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,5,17,0,0,0,3000.0,1,3980435101,1,339.152767,1,1,53,1,1,2,1,1,1500.0,0,0,0.0,0.0,0,377,15,-23.432438122897352,-46.37683555753049,2,2,5,3,1,0,0,0.0,0.0,0,0,0,0,0,1,557.4301469999998,6,2,398,18,Bonsucesso,-23.444394040964628,-46.380052530935316,377,15,Água Chata,-23.432438122897352,-46.37683555753049,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,1,2,2,15,0,0,0,06:30:00,1,06:45:00,1,900,15,4,0,0,0.0,1,2,3,140704,-23.444394040964628,-46.380052530935316,-23.432438122897352,-46.37683555753049
1084,1084,140704,398,18,-23.444394040964628,-46.380052530935316,3980435,0,291.450028,435,1,22/04/2018,1,1,1,3,1,39804351,0,291.450028,1,3,2,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,5,17,0,0,0,3000.0,1,3980435101,0,339.152767,1,1,53,1,1,2,1,1,1500.0,0,0,0.0,0.0,0,377,15,-23.432438122897352,-46.37683555753049,2,2,5,3,1,0,0,0.0,0.0,0,0,0,0,0,2,557.4301469999998,6,2,377,15,Água Chata,-23.432438122897352,-46.37683555753049,398,18,Bonsucesso,-23.444394040964628,-46.380052530935316,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,8,2,2,15,0,0,0,17:45:00,1,18:00:00,1,900,15,4,0,0,0.0,1,2,3,140705,-23.432438122897352,-46.37683555753049,-23.444394040964628,-46.380052530935316
1085,1085,141626,400,37,-23.493886014787684,-46.309780970997544,4000036,1,196.402299,36,1,8/03/2018,1,0,0,4,1,40000361,1,196.402299,1,4,2,1,0,0,1,0,0,1,1,0,1,0,0,0,2,1,5,17,0,0,0,2600.0,1,4000036101,1,212.542877,1,1,42,1,1,4,1,1,2600.0,0,0,0.0,0.0,0,398,18,-23.452296975961584,-46.34166430620625,2,1,8,3,1,0,0,0.0,0.0,0,0,0,0,0,1,349.334633,3,2,400,37,Miguel Badra,-23.493886014787684,-46.309780970997544,398,18,Bonsucesso,-23.452296975961584,-46.34166430620625,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,1,2,2,15,0,0,0,05:30:00,1,06:30:00,1,3600,15,4,0,0,0.0,2,2,3,141627,-23.493886014787684,-46.309780970997544,-23.452296975961584,-46.34166430620625
1086,1086,141627,400,37,-23.493886014787684,-46.309780970997544,4000036,0,196.402299,36,1,8/03/2018,1,0,0,4,1,40000361,0,196.402299,1,4,2,1,0,0,1,0,0,1,1,0,1,0,0,0,2,1,5,17,0,0,0,2600.0,1,4000036101,0,212.542877,1,1,42,1,1,4,1,1,2600.0,0,0,0.0,0.0,0,398,18,-23.452296975961584,-46.34166430620625,2,1,8,3,1,0,0,0.0,0.0,0,0,0,0,0,2,349.334633,3,2,398,18,Bonsucesso,-23.452296975961584,-46.34166430620625,400,37,Miguel Badra,-23.493886014787684,-46.309780970997544,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,8,2,2,15,0,0,0,16:30:00,1,17:30:00,1,3600,15,4,0,0,0.0,2,2,3,141628,-23.452296975961584,-46.34166430620625,-23.493886014787684,-46.309780970997544
1087,1087,141945,400,37,-23.513052844564662,-46.28125578047966,4000318,1,196.402299,318,1,23/05/2018,1,1,1,1,1,40003181,1,196.402299,1,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,6,15,0,0,0,1592.4,3,4000318101,1,102.301612,1,1,69,1,1,3,1,3,0.0,0,0,0.0,0.0,0,400,37,-23.513052844564662,-46.28125578047966,3,2,5,2,4,0,0,0.0,0.0,0,0,0,0,0,1,168.142525,2,4,400,37,Miguel Badra,-23.513052844564662,-46.28125578047966,400,37,Miguel Badra,-23.51218185105777,-46.28502765367193,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,1,2,2,15,0,0,0,08:00:00,1,08:10:00,1,600,15,4,0,0,0.0,1,2,3,141946,-23.513052844564662,-46.28125578047966,-23.51218185105777,-46.28502765367193
1088,1088,141946,400,37,-23.513052844564662,-46.28125578047966,4000318,0,196.402299,318,1,23/05/2018,1,1,1,1,1,40003181,0,196.402299,1,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,6,15,0,0,0,1592.4,3,4000318101,0,102.301612,1,1,69,1,1,3,1,3,0.0,0,0,0.0,0.0,0,400,37,-23.513052844564662,-46.28125578047966,3,2,5,2,4,0,0,0.0,0.0,0,0,0,0,0,2,168.142525,2,4,400,37,Miguel Badra,-23.51218185105777,-46.28502765367193,400,37,Miguel Badra,-23.513052844564662,-46.28125578047966,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,8,2,2,15,0,0,0,12:00:00,1,12:10:00,1,600,15,4,0,0,0.0,1,2,3,141947,-23.51218185105777,-46.28502765367193,-23.513052844564662,-46.28125578047966
1089,1089,141947,400,37,-23.513052844564662,-46.28125578047966,4000318,0,196.402299,318,1,23/05/2018,1,1,1,1,1,40003181,0,196.402299,1,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,6,15,0,0,0,1592.4,3,4000318101,0,102.301612,1,1,69,1,1,3,1,3,0.0,0,0,0.0,0.0,0,400,37,-23.513052844564662,-46.28125578047966,3,2,5,2,4,0,0,0.0,0.0,0,0,0,0,0,3,168.142525,2,4,400,37,Miguel Badra,-23.513052844564662,-46.28125578047966,400,37,Miguel Badra,-23.51218185105777,-46.28502765367193,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,1,2,2,15,0,0,0,13:20:00,1,13:30:00,1,600,15,4,0,0,0.0,1,2,3,141948,-23.513052844564662,-46.28125578047966,-23.51218185105777,-46.28502765367193
1090,1090,141948,400,37,-23.513052844564662,-46.28125578047966,4000318,0,196.402299,318,1,23/05/2018,1,1,1,1,1,40003181,0,196.402299,1,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,6,15,0,0,0,1592.4,3,4000318101,0,102.301612,1,1,69,1,1,3,1,3,0.0,0,0,0.0,0.0,0,400,37,-23.513052844564662,-46.28125578047966,3,2,5,2,4,0,0,0.0,0.0,0,0,0,0,0,4,168.142525,2,4,400,37,Miguel Badra,-23.51218185105777,-46.28502765367193,400,37,Miguel Badra,-23.513052844564662,-46.28125578047966,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,8,2,2,15,0,0,0,17:00:00,1,17:10:00,1,600,15,4,0,0,0.0,1,2,3,141949,-23.51218185105777,-46.28502765367193,-23.513052844564662,-46.28125578047966
1091,1091,142014,400,37,-23.504597112577372,-46.3151358435716,4000350,1,196.402299,350,1,4/03/2018,1,1,1,4,1,40003501,1,196.402299,1,4,1,1,0,0,0,0,1,0,0,1,0,1,0,0,2,1,5,17,0,0,0,1774.01,3,4000350101,1,212.542877,1,1,37,1,1,3,1,1,1290.0,0,0,0.0,0.0,0,400,37,-23.494164519643093,-46.32065296313763,2,2,9,14,1,0,0,0.0,0.0,0,0,0,0,0,1,349.334633,6,4,400,37,Miguel Badra,-23.504597112577372,-46.3151358435716,400,37,Miguel Badra,-23.494164519643093,-46.32065296313763,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,3,2,2,15,0,0,0,08:45:00,1,08:55:00,1,600,15,4,0,0,0.0,1,2,3,142015,-23.504597112577372,-46.3151358435716,-23.494164519643093,-46.32065296313763
1092,1092,142015,400,37,-23.504597112577372,-46.3151358435716,4000350,0,196.402299,350,1,4/03/2018,1,1,1,4,1,40003501,0,196.402299,1,4,1,1,0,0,0,0,1,0,0,1,0,1,0,0,2,1,5,17,0,0,0,1774.01,3,4000350101,0,212.542877,1,1,37,1,1,3,1,1,1290.0,0,0,0.0,0.0,0,400,37,-23.494164519643093,-46.32065296313763,2,2,9,14,1,0,0,0.0,0.0,0,0,0,0,0,2,349.334633,6,4,400,37,Miguel Badra,-23.494164519643093,-46.32065296313763,400,37,Miguel Badra,-23.504597112577372,-46.3151358435716,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,3,8,2,2,15,0,0,0,12:00:00,1,12:10:00,1,600,15,4,0,0,0.0,1,2,3,142016,-23.494164519643093,-46.32065296313763,-23.504597112577372,-46.3151358435716
1093,1093,142016,400,37,-23.504597112577372,-46.3151358435716,4000350,0,196.402299,350,1,4/03/2018,1,1,1,4,1,40003501,0,196.402299,1,4,1,1,0,0,0,0,1,0,0,1,0,1,0,0,2,1,5,17,0,0,0,1774.01,3,4000350101,0,212.542877,1,1,37,1,1,3,1,1,1290.0,0,0,0.0,0.0,0,400,37,-23.494164519643093,-46.32065296313763,2,2,9,14,1,0,0,0.0,0.0,0,0,0,0,0,3,349.334633,6,4,400,37,Miguel Badra,-23.504597112577372,-46.3151358435716,400,37,Miguel Badra,-23.494164519643093,-46.32065296313763,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,3,2,2,15,0,0,0,13:20:00,1,13:30:00,1,600,15,4,0,0,0.0,1,2,3,142017,-23.504597112577372,-46.3151358435716,-23.494164519643093,-46.32065296313763
1094,1094,142017,400,37,-23.504597112577372,-46.3151358435716,4000350,0,196.402299,350,1,4/03/2018,1,1,1,4,1,40003501,0,196.402299,1,4,1,1,0,0,0,0,1,0,0,1,0,1,0,0,2,1,5,17,0,0,0,1774.01,3,4000350101,0,212.542877,1,1,37,1,1,3,1,1,1290.0,0,0,0.0,0.0,0,400,37,-23.494164519643093,-46.32065296313763,2,2,9,14,1,0,0,0.0,0.0,0,0,0,0,0,4,349.334633,6,4,400,37,Miguel Badra,-23.494164519643093,-46.32065296313763,400,37,Miguel Badra,-23.504597112577372,-46.3151358435716,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,3,8,2,2,15,0,0,0,18:00:00,1,18:10:00,1,600,15,4,0,0,0.0,1,2,3,142018,-23.494164519643093,-46.32065296313763,-23.504597112577372,-46.3151358435716
1095,1095,142044,400,37,-23.493580832416892,-46.31491879303994,4000355,1,196.402299,355,1,18/03/2018,1,1,1,4,1,40003551,1,196.402299,1,4,1,1,0,1,0,0,0,1,1,1,1,1,0,0,3,1,4,27,1986,0,0,1700.0,1,4000355101,1,212.542877,1,1,35,1,1,4,1,1,1100.0,0,0,0.0,0.0,0,205,36,-23.506353030022392,-46.36609615356347,2,2,6,4,1,0,0,0.0,0.0,0,0,0,0,0,1,349.334633,6,2,400,37,Miguel Badra,-23.493580832416892,-46.31491879303994,205,36,Fazenda Itaim,-23.506353030022392,-46.36609615356347,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,2,2,2,15,0,0,0,08:30:00,1,09:10:00,1,2400,15,4,0,0,0.0,2,1,3,142045,-23.493580832416892,-46.31491879303994,-23.506353030022392,-46.36609615356347
1096,1096,142045,400,37,-23.493580832416892,-46.31491879303994,4000355,0,196.402299,355,1,18/03/2018,1,1,1,4,1,40003551,0,196.402299,1,4,1,1,0,1,0,0,0,1,1,1,1,1,0,0,3,1,4,27,1986,0,0,1700.0,1,4000355101,0,212.542877,1,1,35,1,1,4,1,1,1100.0,0,0,0.0,0.0,0,205,36,-23.506353030022392,-46.36609615356347,2,2,6,4,1,0,0,0.0,0.0,0,0,0,0,0,2,349.334633,6,2,205,36,Fazenda Itaim,-23.506353030022392,-46.36609615356347,400,37,Miguel Badra,-23.493580832416892,-46.31491879303994,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,8,2,2,15,0,0,0,18:00:00,1,18:40:00,1,2400,15,4,0,0,0.0,2,1,3,142046,-23.506353030022392,-46.36609615356347,-23.493580832416892,-46.31491879303994
1097,1097,142404,401,37,-23.551356681706434,-46.30273806033307,4010108,1,107.17241399999999,108,1,2/03/2018,1,1,1,2,1,40101081,1,107.17241399999999,1,2,2,2,0,1,1,0,0,1,1,1,0,1,0,0,1,1,3,36,2013,0,0,3000.0,1,4010108101,1,118.21523300000001,1,1,62,1,1,5,1,1,1000.0,0,0,0.0,0.0,0,401,37,-23.57287510383141,-46.303087454637186,2,2,8,3,2,0,0,0.0,0.0,0,0,0,0,0,1,194.29809,4,5,401,37,Suzano,-23.551356681706434,-46.30273806033307,401,37,Suzano,-23.57287510383141,-46.303087454637186,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,1,2,2,15,0,0,0,12:45:00,1,13:00:00,1,900,15,4,0,0,0.0,1,2,3,142405,-23.551356681706434,-46.30273806033307,-23.57287510383141,-46.303087454637186
1098,1098,142405,401,37,-23.551356681706434,-46.30273806033307,4010108,0,107.17241399999999,108,1,2/03/2018,1,1,1,2,1,40101081,0,107.17241399999999,1,2,2,2,0,1,1,0,0,1,1,1,0,1,0,0,1,1,3,36,2013,0,0,3000.0,1,4010108101,0,118.21523300000001,1,1,62,1,1,5,1,1,1000.0,0,0,0.0,0.0,0,401,37,-23.57287510383141,-46.303087454637186,2,2,8,3,2,0,0,0.0,0.0,0,0,0,0,0,2,194.29809,4,5,401,37,Suzano,-23.57287510383141,-46.303087454637186,401,37,Suzano,-23.551356681706434,-46.30273806033307,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,8,2,2,15,0,0,0,17:15:00,5,17:30:00,1,900,15,4,0,0,0.0,1,2,3,142406,-23.57287510383141,-46.303087454637186,-23.551356681706434,-46.30273806033307
1099,1099,142435,401,37,-23.55601119369707,-46.289323223474405,4010347,1,345.153846,347,1,7/03/2018,1,1,1,3,1,40103471,1,345.153846,1,3,2,2,0,0,0,0,0,1,1,1,0,1,0,0,1,1,4,25,0,0,0,1500.0,1,4010347101,1,377.916858,1,1,35,1,1,3,1,1,1500.0,0,0,0.0,0.0,0,400,37,-23.53444446130927,-46.287153887012316,2,2,8,3,1,0,0,0.0,0.0,0,0,0,0,0,1,621.142655,2,2,401,37,Suzano,-23.55601119369707,-46.289323223474405,400,37,Miguel Badra,-23.53444446130927,-46.287153887012316,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,1,2,2,15,0,0,0,06:30:00,1,07:00:00,1,1800,15,4,0,0,0.0,1,2,3,142436,-23.55601119369707,-46.289323223474405,-23.53444446130927,-46.287153887012316
1100,1100,142436,401,37,-23.55601119369707,-46.289323223474405,4010347,0,345.153846,347,1,7/03/2018,1,1,1,3,1,40103471,0,345.153846,1,3,2,2,0,0,0,0,0,1,1,1,0,1,0,0,1,1,4,25,0,0,0,1500.0,1,4010347101,0,377.916858,1,1,35,1,1,3,1,1,1500.0,0,0,0.0,0.0,0,400,37,-23.53444446130927,-46.287153887012316,2,2,8,3,1,0,0,0.0,0.0,0,0,0,0,0,2,621.142655,2,2,400,37,Miguel Badra,-23.53444446130927,-46.287153887012316,401,37,Suzano,-23.55601119369707,-46.289323223474405,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,8,2,2,15,0,0,0,17:30:00,1,18:00:00,1,1800,15,4,0,0,0.0,1,2,8,142437,-23.53444446130927,-46.287153887012316,-23.55601119369707,-46.289323223474405
1101,1101,142455,401,37,-23.53587674328521,-46.29304498196252,4010399,1,345.153846,399,1,22/03/2018,1,1,1,5,1,40103991,1,345.153846,1,5,2,1,0,1,1,0,1,1,1,1,1,1,0,0,2,1,4,28,1991,0,0,1550.0,1,4010399101,1,377.916858,1,1,56,1,1,2,1,1,1250.0,0,0,0.0,0.0,0,401,37,-23.54946693018065,-46.293266054772694,2,1,5,4,1,0,0,0.0,0.0,0,0,0,0,0,1,621.142655,3,2,401,37,Suzano,-23.53587674328521,-46.29304498196252,401,37,Suzano,-23.54946693018065,-46.293266054772694,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,2,2,2,15,0,0,0,06:35:00,1,06:45:00,3,600,15,4,0,0,0.0,1,2,3,142456,-23.53587674328521,-46.29304498196252,-23.54946693018065,-46.293266054772694
1102,1102,142456,401,37,-23.53587674328521,-46.29304498196252,4010399,0,345.153846,399,1,22/03/2018,1,1,1,5,1,40103991,0,345.153846,1,5,2,1,0,1,1,0,1,1,1,1,1,1,0,0,2,1,4,28,1991,0,0,1550.0,1,4010399101,0,377.916858,1,1,56,1,1,2,1,1,1250.0,0,0,0.0,0.0,0,401,37,-23.54946693018065,-46.293266054772694,2,1,5,4,1,0,0,0.0,0.0,0,0,0,0,0,2,621.142655,3,2,401,37,Suzano,-23.54946693018065,-46.293266054772694,401,37,Suzano,-23.53587674328521,-46.29304498196252,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,8,2,2,15,0,0,0,17:00:00,3,17:10:00,1,600,15,4,0,0,0.0,1,2,3,142457,-23.54946693018065,-46.293266054772694,-23.53587674328521,-46.29304498196252
1103,1103,142487,401,37,-23.54205864215391,-46.294672739679726,4010686,0,488.775,686,1,4/03/2018,1,1,1,3,1,40106861,0,488.775,1,3,2,1,0,2,1,0,1,0,0,1,1,0,0,0,1,1,4,23,2000,2015,0,3500.0,1,4010686102,1,563.6680269999998,2,3,38,1,1,5,1,1,1500.0,0,0,0.0,0.0,0,411,23,-23.480455941312503,-46.08402521389337,2,2,2,11,6,0,0,0.0,0.0,0,0,0,0,0,1,638.710362,6,2,401,37,Suzano,-23.54205864215391,-46.294672739679726,404,23,Sabaúna,-23.480455941312503,-46.08402521389337,404,23,-23.52334959356164,-46.198347368155716,0,0,0.0,0.0,0,0,0.0,0.0,8,3,2,2,15,5,0,0,06:00:00,1,07:00:00,1,3600,5,1,2,0,0.0,1,1,2,142488,-23.54205864215391,-46.294672739679726,-23.52334959356164,-46.198347368155716
1104,1104,142488,401,37,-23.54205864215391,-46.294672739679726,4010686,0,488.775,686,1,4/03/2018,1,1,1,3,1,40106861,0,488.775,1,3,2,1,0,2,1,0,1,0,0,1,1,0,0,0,1,1,4,23,2000,2015,0,3500.0,1,4010686102,0,563.6680269999998,2,3,38,1,1,5,1,1,1500.0,0,0,0.0,0.0,0,411,23,-23.480455941312503,-46.08402521389337,2,2,2,11,6,0,0,0.0,0.0,0,0,0,0,0,2,638.710362,6,2,404,23,Sabaúna,-23.480455941312503,-46.08402521389337,401,37,Suzano,-23.54205864215391,-46.294672739679726,404,23,-23.52334959356164,-46.198347368155716,0,0,0.0,0.0,0,0,0.0,0.0,3,8,2,2,5,15,0,0,18:00:00,1,19:00:00,1,3600,5,1,2,0,0.0,1,1,3,142489,-23.52334959356164,-46.198347368155716,-23.54205864215391,-46.294672739679726
