,ZONA,MUNI_DOM,CO_DOM_X,CO_DOM_Y,ID_DOM,F_DOM,FE_DOM,DOM,CD_ENTRE,DATA,TIPO_DOM,NO_MORAD,TOT_FAM,ID_FAM,F_FAM,FE_FAM,FAMILIA,NO_MORAF,CONDMORA,QT_RADIO,QT_GEL1,QT_GEL2,QT_TVCOR,QT_FREEZ,QT_VIDEO,QT_BANHO,QT_MOTO,QT_AUTO,QT_ASPIR,QT_MLAVA,QT_EMPRE,QT_MICRO,QT_BICICLE,NAO_DCL_IT,CRITERIOBR,ANO_AUTO1,ANO_AUTO2,ANO_AUTO3,RENDA_FA,CD_RENFA,ID_PESS,F_PESS,FE_PESS,PESSOA,SIT_FAM,IDADE,SEXO,ESTUDA,GRAU_INS,CD_ATIVI,CO_REN_I,VL_REN_I,ZONA_ESC,MUNIESC,CO_ESC_X,CO_ESC_Y,TIPO_ESC,ZONATRA1,MUNITRA1,CO_TR1_X,CO_TR1_Y,TRAB1_RE,TRABEXT1,OCUP1,SETOR1,VINC1,ZONATRA2,MUNITRA2,CO_TR2_X,CO_TR2_Y,TRAB2_RE,TRABEXT2,OCUP2,SETOR2,VINC2,N_VIAG,FE_VIA,DIASEMANA,TOT_VIAG,ZONA_O,MUNI_O,CO_O_X,CO_O_Y,ZONA_D,MUNI_D,CO_D_X,CO_D_Y,ZONA_T1,MUNI_T1,CO_T1_X,CO_T1_Y,ZONA_T2,MUNI_T2,CO_T2_X,CO_T2_Y,ZONA_T3,MUNI_T3,CO_T3_X,CO_T3_Y,MOTIVO_O,MOTIVO_D,MOT_SRES,SERVIR_O,SERVIR_D,MODO1,MODO2,MODO3,MODO4,ANDA_O,ANDA_D,DURACAO,MODOPRIN,TIPVG,PAG_VIAG,TP_ESAUTO,VL_EST,PE_BICI,TP_ESBICI,DISTANCIA,ID_ORDEM,orig_lat,orig_lon,dest_lat,dest_lon,HORA_SAIDA,HORA_CHEG
79115,158,36,-23.520212106277057,-46.56952418167673,1580038,0,205.63828,38,6,2007-09-16,1,3,1,158003801,0,205.63828,1,3,3,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1,4,1997.0,0.0,0.0,2732.58,3,15800380103,0,217.02817,3,4,35,2,1,4,1,3,0.0,0.0,0.0,0.0,0.0,0.0,158.0,36.0,-23.518042165151805,-46.5679466341035,2.0,2.0,906.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,252.24555,6,6,158.0,36.0,-23.507923056504968,-46.56879262668429,158.0,36.0,-23.520212106277057,-46.56952418167673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,8,7.0,2.0,2.0,15,0,0,0,0.0,0.0,600,15,4.0,0.0,0.0,0.0,7.0,3.0,1362.96,79116,-23.507923056504968,-46.56879262668429,-23.520212106277057,-46.56952418167673,17:30:00,17:40:00
79116,158,36,-23.520212106277057,-46.56952418167673,1580038,0,205.63828,38,6,2007-09-16,1,3,1,158003801,0,205.63828,1,3,3,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1,4,1997.0,0.0,0.0,2732.58,3,15800380103,0,217.02817,3,4,35,2,1,4,1,3,0.0,0.0,0.0,0.0,0.0,0.0,158.0,36.0,-23.518042165151805,-46.5679466341035,2.0,2.0,906.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,252.24555,6,6,158.0,36.0,-23.520212106277057,-46.56952418167673,158.0,36.0,-23.51892911129155,-46.5671696702586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,10,10.0,2.0,2.0,15,0,0,0,0.0,0.0,300,15,4.0,0.0,0.0,0.0,1.0,3.0,279.28,79117,-23.520212106277057,-46.56952418167673,-23.51892911129155,-46.5671696702586,18:15:00,18:20:00
79117,158,36,-23.520212106277057,-46.56952418167673,1580038,0,205.63828,38,6,2007-09-16,1,3,1,158003801,0,205.63828,1,3,3,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1,4,1997.0,0.0,0.0,2732.58,3,15800380103,0,217.02817,3,4,35,2,1,4,1,3,0.0,0.0,0.0,0.0,0.0,0.0,158.0,36.0,-23.518042165151805,-46.5679466341035,2.0,2.0,906.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,252.24555,6,6,158.0,36.0,-23.51892911129155,-46.5671696702586,158.0,36.0,-23.520212106277057,-46.56952418167673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,8,10.0,2.0,2.0,15,0,0,0,0.0,0.0,300,15,4.0,0.0,0.0,0.0,1.0,3.0,279.28,79118,-23.51892911129155,-46.5671696702586,-23.520212106277057,-46.56952418167673,19:00:00,19:05:00
79137,158,36,-23.513398285305023,-46.56551649298904,1580043,1,197.69976,43,6,2007-09-22,2,5,4,158004301,1,197.69976,1,2,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,7,0.0,0.0,0.0,800.0,1,15800430101,1,208.64995,1,1,21,1,1,2,1,1,800.0,0.0,0.0,0.0,0.0,0.0,158.0,36.0,-23.503175048456555,-46.56424263464919,2.0,1.0,906.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,242.50779,6,2,158.0,36.0,-23.513398285305023,-46.56551649298904,158.0,36.0,-23.503175048456555,-46.56424263464919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,3.0,2.0,2.0,15,0,0,0,0.0,0.0,900,15,4.0,0.0,0.0,0.0,1.0,1.0,1139.59,79138,-23.513398285305023,-46.56551649298904,-23.503175048456555,-46.56424263464919,07:40:00,07:55:00
79138,158,36,-23.513398285305023,-46.56551649298904,1580043,0,197.69976,43,6,2007-09-22,2,5,4,158004301,0,197.69976,1,2,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,7,0.0,0.0,0.0,800.0,1,15800430101,0,208.64995,1,1,21,1,1,2,1,1,800.0,0.0,0.0,0.0,0.0,0.0,158.0,36.0,-23.503175048456555,-46.56424263464919,2.0,1.0,906.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,242.50779,6,2,158.0,36.0,-23.503175048456555,-46.56424263464919,158.0,36.0,-23.513398285305023,-46.56551649298904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,3.0,2.0,2.0,15,0,0,0,0.0,0.0,1800,15,4.0,0.0,0.0,0.0,1.0,3.0,1139.59,79139,-23.503175048456555,-46.56424263464919,-23.513398285305023,-46.56551649298904,20:00:00,20:30:00
79146,158,36,-23.522120582513676,-46.57726401643543,1580044,1,206.6306,44,6,2007-10-31,1,3,1,158004401,1,206.6306,1,3,1,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,5,0.0,0.0,0.0,1929.47,3,15800440101,1,218.07546,1,1,26,1,1,4,1,3,0.0,0.0,0.0,0.0,0.0,0.0,159.0,36.0,-23.516129102343342,-46.58508073381029,2.0,2.0,904.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,253.46278,3,4,158.0,36.0,-23.522120582513676,-46.57726401643543,159.0,36.0,-23.516129102343342,-46.58508073381029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,3.0,2.0,2.0,15,0,0,0,1.0,1.0,1200,15,4.0,0.0,0.0,0.0,1.0,3.0,1037.99,79147,-23.522120582513676,-46.57726401643543,-23.516129102343342,-46.58508073381029,06:30:00,06:50:00
79147,158,36,-23.522120582513676,-46.57726401643543,1580044,0,206.6306,44,6,2007-10-31,1,3,1,158004401,0,206.6306,1,3,1,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,5,0.0,0.0,0.0,1929.47,3,15800440101,0,218.07546,1,1,26,1,1,4,1,3,0.0,0.0,0.0,0.0,0.0,0.0,159.0,36.0,-23.516129102343342,-46.58508073381029,2.0,2.0,904.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,253.46278,3,4,159.0,36.0,-23.516129102343342,-46.58508073381029,158.0,36.0,-23.522120582513676,-46.57726401643543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,3.0,2.0,2.0,15,0,0,0,1.0,1.0,1200,15,4.0,0.0,0.0,0.0,1.0,3.0,1037.99,79148,-23.516129102343342,-46.58508073381029,-23.522120582513676,-46.57726401643543,12:00:00,12:20:00
79148,158,36,-23.522120582513676,-46.57726401643543,1580044,0,206.6306,44,6,2007-10-31,1,3,1,158004401,0,206.6306,1,3,1,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,5,0.0,0.0,0.0,1929.47,3,15800440101,0,218.07546,1,1,26,1,1,4,1,3,0.0,0.0,0.0,0.0,0.0,0.0,159.0,36.0,-23.516129102343342,-46.58508073381029,2.0,2.0,904.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,253.46278,3,4,158.0,36.0,-23.522120582513676,-46.57726401643543,159.0,36.0,-23.516129102343342,-46.58508073381029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,3.0,2.0,2.0,15,0,0,0,1.0,1.0,1800,15,4.0,0.0,0.0,0.0,1.0,3.0,1037.99,79149,-23.522120582513676,-46.57726401643543,-23.516129102343342,-46.58508073381029,13:00:00,13:30:00
79149,158,36,-23.522120582513676,-46.57726401643543,1580044,0,206.6306,44,6,2007-10-31,1,3,1,158004401,0,206.6306,1,3,1,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,5,0.0,0.0,0.0,1929.47,3,15800440101,0,218.07546,1,1,26,1,1,4,1,3,0.0,0.0,0.0,0.0,0.0,0.0,159.0,36.0,-23.516129102343342,-46.58508073381029,2.0,2.0,904.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,253.46278,3,4,159.0,36.0,-23.516129102343342,-46.58508073381029,158.0,36.0,-23.522120582513676,-46.57726401643543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,3.0,2.0,2.0,15,0,0,0,1.0,1.0,2100,15,4.0,0.0,0.0,0.0,1.0,3.0,1037.99,79150,-23.516129102343342,-46.58508073381029,-23.522120582513676,-46.57726401643543,18:40:00,19:15:00
79159,158,36,-23.519697220220948,-46.575795534480804,1580049,1,206.6306,49,6,2007-10-31,1,3,1,158004901,1,206.6306,1,3,2,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,6,0.0,0.0,0.0,1600.0,1,15800490101,1,218.07546,1,1,30,1,1,1,1,1,1600.0,0.0,0.0,0.0,0.0,0.0,161.0,36.0,-23.52542613378766,-46.59526479277598,2.0,2.0,319.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,253.46278,3,2,158.0,36.0,-23.519697220220948,-46.575795534480804,130.0,36.0,-23.514122081236117,-46.630369875469846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,3.0,2.0,2.0,15,0,0,0,1.0,1.0,1800,15,4.0,0.0,0.0,0.0,2.0,1.0,5607.28,79160,-23.519697220220948,-46.575795534480804,-23.514122081236117,-46.630369875469846,08:00:00,08:30:00
79160,158,36,-23.519697220220948,-46.575795534480804,1580049,0,206.6306,49,6,2007-10-31,1,3,1,158004901,0,206.6306,1,3,2,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,6,0.0,0.0,0.0,1600.0,1,15800490101,0,218.07546,1,1,30,1,1,1,1,1,1600.0,0.0,0.0,0.0,0.0,0.0,161.0,36.0,-23.52542613378766,-46.59526479277598,2.0,2.0,319.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,253.46278,3,2,130.0,36.0,-23.514122081236117,-46.630369875469846,158.0,36.0,-23.519697220220948,-46.575795534480804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,3.0,2.0,2.0,15,0,0,0,1.0,1.0,1800,15,4.0,0.0,0.0,0.0,2.0,1.0,5607.28,79161,-23.514122081236117,-46.630369875469846,-23.519697220220948,-46.575795534480804,22:00:00,22:30:00
79255,158,36,-23.516185711326674,-46.57298232453959,1581047,1,206.6306,1047,6,2007-10-28,1,5,1,158104701,1,206.6306,1,5,2,2.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1,6,0.0,0.0,0.0,3338.0,1,15810470101,1,218.07546,1,1,50,1,1,1,1,1,1000.0,0.0,0.0,0.0,0.0,0.0,158.0,36.0,-23.516261165244508,-46.56763263066415,2.0,1.0,711.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,253.46278,6,4,158.0,36.0,-23.516185711326674,-46.57298232453959,158.0,36.0,-23.516261165244508,-46.56763263066415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,3.0,2.0,2.0,15,0,0,0,1.0,1.0,300,15,4.0,0.0,0.0,0.0,1.0,3.0,546.38,79256,-23.516185711326674,-46.57298232453959,-23.516261165244508,-46.56763263066415,06:50:00,06:55:00
79256,158,36,-23.516185711326674,-46.57298232453959,1581047,0,206.6306,1047,6,2007-10-28,1,5,1,158104701,0,206.6306,1,5,2,2.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1,6,0.0,0.0,0.0,3338.0,1,15810470101,0,218.07546,1,1,50,1,1,1,1,1,1000.0,0.0,0.0,0.0,0.0,0.0,158.0,36.0,-23.516261165244508,-46.56763263066415,2.0,1.0,711.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,253.46278,6,4,158.0,36.0,-23.516261165244508,-46.56763263066415,158.0,36.0,-23.516185711326674,-46.57298232453959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,3.0,2.0,2.0,15,0,0,0,1.0,1.0,300,15,4.0,0.0,0.0,0.0,1.0,3.0,546.38,79257,-23.516261165244508,-46.56763263066415,-23.516185711326674,-46.57298232453959,12:00:00,12:05:00
79257,158,36,-23.516185711326674,-46.57298232453959,1581047,0,206.6306,1047,6,2007-10-28,1,5,1,158104701,0,206.6306,1,5,2,2.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1,6,0.0,0.0,0.0,3338.0,1,15810470101,0,218.07546,1,1,50,1,1,1,1,1,1000.0,0.0,0.0,0.0,0.0,0.0,158.0,36.0,-23.516261165244508,-46.56763263066415,2.0,1.0,711.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,253.46278,6,4,158.0,36.0,-23.516185711326674,-46.57298232453959,158.0,36.0,-23.516261165244508,-46.56763263066415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,3.0,2.0,2.0,15,0,0,0,1.0,1.0,300,15,4.0,0.0,0.0,0.0,1.0,3.0,546.38,79258,-23.516185711326674,-46.57298232453959,-23.516261165244508,-46.56763263066415,12:50:00,12:55:00
79258,158,36,-23.516185711326674,-46.57298232453959,1581047,0,206.6306,1047,6,2007-10-28,1,5,1,158104701,0,206.6306,1,5,2,2.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1,6,0.0,0.0,0.0,3338.0,1,15810470101,0,218.07546,1,1,50,1,1,1,1,1,1000.0,0.0,0.0,0.0,0.0,0.0,158.0,36.0,-23.516261165244508,-46.56763263066415,2.0,1.0,711.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,253.46278,6,4,158.0,36.0,-23.516261165244508,-46.56763263066415,158.0,36.0,-23.516185711326674,-46.57298232453959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,3.0,2.0,2.0,15,0,0,0,1.0,1.0,300,15,4.0,0.0,0.0,0.0,1.0,3.0,546.38,79259,-23.516261165244508,-46.56763263066415,-23.516185711326674,-46.57298232453959,17:00:00,17:05:00
79309,158,36,-23.517519521341008,-46.557985368935185,1581088,1,203.46706,1088,6,2007-11-27,1,3,1,158108801,1,203.46706,1,3,2,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,6,0.0,0.0,0.0,1300.0,1,15810880101,1,214.73669,1,1,40,1,1,1,1,1,800.0,0.0,0.0,0.0,0.0,0.0,337.0,15.0,-23.46655594957739,-46.468787253726966,2.0,2.0,301.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,249.58223,2,2,158.0,36.0,-23.517519521341008,-46.557985368935185,337.0,15.0,-23.46655594957739,-46.468787253726966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,3.0,2.0,2.0,15,0,0,0,1.0,1.0,3000,15,4.0,0.0,0.0,0.0,2.0,1.0,10716.81,79310,-23.517519521341008,-46.557985368935185,-23.46655594957739,-46.468787253726966,05:30:00,06:20:00
79310,158,36,-23.517519521341008,-46.557985368935185,1581088,0,203.46706,1088,6,2007-11-27,1,3,1,158108801,0,203.46706,1,3,2,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,6,0.0,0.0,0.0,1300.0,1,15810880101,0,214.73669,1,1,40,1,1,1,1,1,800.0,0.0,0.0,0.0,0.0,0.0,337.0,15.0,-23.46655594957739,-46.468787253726966,2.0,2.0,301.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,249.58223,2,2,337.0,15.0,-23.46655594957739,-46.468787253726966,158.0,36.0,-23.517519521341008,-46.557985368935185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,3.0,2.0,2.0,15,0,0,0,1.0,1.0,2400,15,4.0,0.0,0.0,0.0,2.0,3.0,10716.81,79311,-23.46655594957739,-46.468787253726966,-23.517519521341008,-46.557985368935185,17:40:00,18:20:00
79331,158,36,-23.52218405318378,-46.56021442239785,1581098,0,206.6306,1098,6,2008-03-16,3,4,1,158109801,0,206.6306,1,4,2,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1,5,2004.0,0.0,0.0,2353.0,1,15810980103,1,218.07546,3,3,29,1,1,3,1,1,853.0,0.0,0.0,0.0,0.0,0.0,158.0,36.0,-23.515323111779946,-46.56642659052264,2.0,1.0,206.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,253.46278,6,4,158.0,36.0,-23.52218405318378,-46.56021442239785,158.0,36.0,-23.515323111779946,-46.56642659052264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,3.0,2.0,2.0,15,0,0,0,1.0,1.0,600,15,4.0,0.0,0.0,0.0,1.0,3.0,989.81,79332,-23.52218405318378,-46.56021442239785,-23.515323111779946,-46.56642659052264,08:00:00,08:10:00
79332,158,36,-23.52218405318378,-46.56021442239785,1581098,0,206.6306,1098,6,2008-03-16,3,4,1,158109801,0,206.6306,1,4,2,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1,5,2004.0,0.0,0.0,2353.0,1,15810980103,0,218.07546,3,3,29,1,1,3,1,1,853.0,0.0,0.0,0.0,0.0,0.0,158.0,36.0,-23.515323111779946,-46.56642659052264,2.0,1.0,206.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,253.46278,6,4,158.0,36.0,-23.515323111779946,-46.56642659052264,158.0,36.0,-23.52218405318378,-46.56021442239785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,3.0,2.0,2.0,15,0,0,0,1.0,1.0,300,15,4.0,0.0,0.0,0.0,1.0,3.0,989.81,79333,-23.515323111779946,-46.56642659052264,-23.52218405318378,-46.56021442239785,18:00:00,18:05:00
79355,158,36,-23.52064303494398,-46.56259562263491,1581112,1,203.46706,1112,6,2008-03-25,1,3,1,158111201,1,203.46706,1,3,2,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,6,0.0,0.0,0.0,1400.0,1,15811120101,1,214.73669,1,1,46,1,1,2,1,1,1400.0,0.0,0.0,0.0,0.0,0.0,158.0,36.0,-23.521486124019088,-46.56751764398984,2.0,2.0,309.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,249.58223,2,4,158.0,36.0,-23.52064303494398,-46.56259562263491,158.0,36.0,-23.521486124019088,-46.56751764398984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,1.0,2.0,2.0,15,0,0,0,1.0,1.0,1200,15,4.0,0.0,0.0,0.0,1.0,3.0,511.22,79356,-23.52064303494398,-46.56259562263491,-23.521486124019088,-46.56751764398984,07:10:00,07:30:00
79356,158,36,-23.52064303494398,-46.56259562263491,1581112,0,203.46706,1112,6,2008-03-25,1,3,1,158111201,0,203.46706,1,3,2,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,6,0.0,0.0,0.0,1400.0,1,15811120101,0,214.73669,1,1,46,1,1,2,1,1,1400.0,0.0,0.0,0.0,0.0,0.0,158.0,36.0,-23.521486124019088,-46.56751764398984,2.0,2.0,309.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,249.58223,2,4,158.0,36.0,-23.521486124019088,-46.56751764398984,158.0,36.0,-23.52064303494398,-46.56259562263491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,1.0,2.0,2.0,15,0,0,0,1.0,1.0,600,15,4.0,0.0,0.0,0.0,1.0,3.0,511.22,79357,-23.521486124019088,-46.56751764398984,-23.52064303494398,-46.56259562263491,12:00:00,12:10:00
79357,158,36,-23.52064303494398,-46.56259562263491,1581112,0,203.46706,1112,6,2008-03-25,1,3,1,158111201,0,203.46706,1,3,2,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,6,0.0,0.0,0.0,1400.0,1,15811120101,0,214.73669,1,1,46,1,1,2,1,1,1400.0,0.0,0.0,0.0,0.0,0.0,158.0,36.0,-23.521486124019088,-46.56751764398984,2.0,2.0,309.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,249.58223,2,4,158.0,36.0,-23.52064303494398,-46.56259562263491,158.0,36.0,-23.521486124019088,-46.56751764398984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,1.0,2.0,2.0,15,0,0,0,1.0,1.0,600,15,4.0,0.0,0.0,0.0,1.0,3.0,511.22,79358,-23.52064303494398,-46.56259562263491,-23.521486124019088,-46.56751764398984,12:50:00,13:00:00
79358,158,36,-23.52064303494398,-46.56259562263491,1581112,0,203.46706,1112,6,2008-03-25,1,3,1,158111201,0,203.46706,1,3,2,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,6,0.0,0.0,0.0,1400.0,1,15811120101,0,214.73669,1,1,46,1,1,2,1,1,1400.0,0.0,0.0,0.0,0.0,0.0,158.0,36.0,-23.521486124019088,-46.56751764398984,2.0,2.0,309.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,249.58223,2,4,158.0,36.0,-23.521486124019088,-46.56751764398984,158.0,36.0,-23.52064303494398,-46.56259562263491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,1.0,2.0,2.0,15,0,0,0,1.0,1.0,1200,15,4.0,0.0,0.0,0.0,1.0,3.0,511.22,79359,-23.521486124019088,-46.56751764398984,-23.52064303494398,-46.56259562263491,17:20:00,17:40:00
80243,161,36,-23.520406861406315,-46.60882670624399,1610002,1,18.24686,2,6,2007-10-02,1,1,1,161000201,1,18.24686,1,1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,4,1994.0,0.0,0.0,600.0,1,16100020101,1,18.15389,1,1,26,1,1,4,2,1,600.0,0.0,0.0,0.0,0.0,0.0,162.0,36.0,-23.514260103030878,-46.612338774428615,2.0,2.0,925.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.09974,2,2,161.0,36.0,-23.520406861406315,-46.60882670624399,162.0,36.0,-23.514260103030878,-46.612338774428615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,3.0,2.0,2.0,15,0,0,0,0.0,0.0,2700,15,4.0,0.0,0.0,0.0,1.0,3.0,769.42,80244,-23.520406861406315,-46.60882670624399,-23.514260103030878,-46.612338774428615,07:00:00,07:45:00
80244,161,36,-23.520406861406315,-46.60882670624399,1610002,0,18.24686,2,6,2007-10-02,1,1,1,161000201,0,18.24686,1,1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,4,1994.0,0.0,0.0,600.0,1,16100020101,0,18.15389,1,1,26,1,1,4,2,1,600.0,0.0,0.0,0.0,0.0,0.0,162.0,36.0,-23.514260103030878,-46.612338774428615,2.0,2.0,925.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.09974,2,2,162.0,36.0,-23.514260103030878,-46.612338774428615,161.0,36.0,-23.520406861406315,-46.60882670624399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,3.0,2.0,2.0,15,0,0,0,0.0,0.0,2700,15,4.0,0.0,0.0,0.0,1.0,3.0,769.42,80245,-23.514260103030878,-46.612338774428615,-23.520406861406315,-46.60882670624399,17:00:00,17:45:00
